pairs_per_user,signal_scale,seed,train_acc,test_acc,subspace_align,best_axis_match,min_abs_basis_cos,w_recovery,group_dir_match,personal,global,other_group,global_dir_norm,median_real_diff_norm
50,4.0,1,0.9724999994039536,0.874499998986721,0.0492762066423893,0.03305167332291603,0.10146254301071167,0.5,1.0,0.897625,0.4977500000000001,0.102375,2.466644763946533,22.03227424621582
50,4.0,2,0.9084999933838844,0.8947499990463257,0.1547175645828247,0.09632452577352524,0.004671559669077396,0.675,1.0,0.8995,0.5347500000000001,0.1005,2.461998701095581,22.03227424621582
50,4.0,3,0.9745000034570694,0.8732499986886978,0.035136476159095764,0.0219389908015728,0.011794657446444035,0.4,1.0,0.898875,0.5217499999999999,0.10112499999999999,2.115809679031372,22.03227424621582
50,4.0,4,0.9780000016093254,0.861625000834465,0.04049467667937279,0.02446972206234932,0.009830022230744362,0.35,1.0,0.8952500000000001,0.5045,0.10475000000000001,2.533906936645508,22.03227424621582
100,4.0,0,0.9767500162124634,0.8743749976158142,0.030869916081428528,0.01857435330748558,0.03315472602844238,0.375,1.0,0.9027499999999999,0.506375,0.09725,2.5079054832458496,22.03227424621582
100,4.0,1,0.9252500027418137,0.8937499985098839,0.06341343373060226,0.04906011372804642,0.07999365776777267,0.45,1.0,0.9004999999999999,0.536125,0.0995,2.4238507747650146,22.03227424621582
100,4.0,2,0.8982500046491623,0.9012499988079071,0.16747310757637024,0.11285531520843506,0.039710432291030884,1.0,1.0,0.9029999999999999,0.5045,0.097,2.8958523273468018,22.03227424621582
100,4.0,3,0.9342500016093254,0.8851249977946282,0.04267300292849541,0.02568221278488636,0.10044743865728378,0.45,1.0,0.89625,0.5529999999999999,0.10375000000000001,2.2670021057128906,22.03227424621582
100,4.0,4,0.9137499973177909,0.8932500004768371,0.07768087089061737,0.0676567554473877,0.01910097524523735,0.65,1.0,0.9004999999999999,0.529,0.0995,2.4683401584625244,22.03227424621582
400,4.0,0,0.9062500014901161,0.90174999833107,0.03406445309519768,0.02126086875796318,0.05104710906744003,0.425,1.0,0.9029999999999999,0.5425,0.097,2.493417501449585,22.03227424621582
400,4.0,1,0.9003124952316284,0.9007500022649765,0.19550593197345734,0.1920556128025055,0.16187617182731628,0.475,1.0,0.9012499999999999,0.52925,0.09875,2.3950440883636475,22.03227424621582
400,4.0,2,0.8981249928474426,0.9029999986290932,0.22479233145713806,0.18334989249706268,0.011714187450706959,1.0,1.0,0.9030000000000001,0.5606249999999999,0.097,2.2486889362335205,22.03227424621582
400,4.0,3,0.900062495470047,0.8996249988675118,0.06412424892187119,0.05463826283812523,0.04777390509843826,0.45,1.0,0.9008749999999999,0.5429999999999999,0.09912499999999999,2.3813717365264893,22.03227424621582
400,4.0,4,0.8988124951720238,0.8978749990463257,0.2338639795780182,0.20949947834014893,0.08936090022325516,0.6,1.0,0.8978750000000002,0.55975,0.102125,2.3708224296569824,22.03227424621582
1000,4.0,0,0.9016249969601631,0.902750001847744,0.04496600851416588,0.027245093137025833,0.03636796027421951,0.35,1.0,0.9033749999999999,0.561875,0.09662499999999999,2.327362537384033,22.03227424621582
1000,4.0,1,0.9020499989390374,0.8984999984502793,0.356537401676178,0.3531711995601654,0.1362176090478897,0.425,1.0,0.8985000000000001,0.571625,0.1015,2.283212661743164,22.03227424621582
1000,4.0,2,0.8990250021219254,0.9033750012516976,0.2999042272567749,0.27518704533576965,0.04320325702428818,1.0,1.0,0.9033749999999999,0.579875,0.096625,2.3595380783081055,22.03227424621582
1000,4.0,3,0.9014250010251998,0.9022499978542328,0.07698903977870941,0.06033560633659363,0.1254177689552307,0.4,1.0,0.9026250000000001,0.541,0.097375,2.3933820724487305,22.03227424621582
1000,4.0,4,0.8992500022053719,0.8981249943375588,0.3383404314517975,0.2650487422943115,0.07206278294324875,0.575,1.0,0.898125,0.526125,0.10187500000000001,2.5087599754333496,22.03227424621582
